stock_id,signal_date,entry_price,support,resistance,ma20,deviation_pct,stop_baseline,stop_a,target_baseline,target_b,baseline_outcome,baseline_ret_pct,a_outcome,a_ret_pct,b_outcome,b_ret_pct,ab_outcome,ab_ret_pct
2610,2026-05-28,18.6,17.9,19.75,18.48,0.65,17.63,17.11,19.75,20.34,target,6.18,target,6.18,target,9.35,target,9.35
5871,2022-11-30,201.5,149.0,205.0,180.97,11.34,191.42,195.45,205.0,211.15,target,1.74,target,1.74,target,4.79,target,4.79
5871,2023-11-28,185.0,172.0,187.0,178.65,3.55,175.75,170.2,187.0,192.61,stopped,-5.0,target,1.08,stopped,-5.0,neither,2.16
5871,2024-10-08,163.0,136.0,167.0,149.47,9.05,154.85,154.85,167.0,172.01,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
5871,2025-02-19,127.5,110.5,129.0,118.85,7.28,121.12,121.12,129.0,132.87,target,1.18,target,1.18,stopped,-5.0,stopped,-5.0
5871,2025-05-21,127.5,111.0,130.0,119.33,6.85,121.12,121.12,130.0,133.9,target,1.96,target,1.96,stopped,-5.0,stopped,-5.0
5871,2025-12-29,108.5,99.5,112.5,104.42,3.9,103.07,99.82,112.5,115.88,stopped,-5.0,neither,-2.3,stopped,-5.0,neither,-2.3
5871,2026-04-01,109.0,97.1,113.5,105.5,3.32,103.55,100.28,113.5,116.91,target,4.13,target,4.13,target,7.26,target,7.26
5871,2026-06-11,123.0,106.0,123.0,112.62,9.21,116.85,116.85,132.84,136.83,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2049,2022-11-28,183.5,164.5,202.0,178.53,2.79,174.32,168.82,202.0,208.06,neither,-1.36,neither,-1.36,neither,-1.36,neither,-1.36
2049,2023-11-17,210.5,195.0,213.0,203.4,3.49,199.97,193.66,213.0,219.39,target,1.19,target,1.19,target,4.22,target,4.22
2049,2024-02-23,255.0,210.5,265.0,227.7,11.99,242.25,247.35,265.0,272.95,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
2049,2024-10-09,218.5,193.0,230.5,208.5,4.8,207.57,201.02,230.5,237.41,target,5.49,target,5.49,target,8.65,target,8.65
2049,2025-09-17,216.0,202.5,229.0,211.43,2.16,205.2,198.72,229.0,235.87,target,6.02,target,6.02,neither,-2.31,neither,-2.31
2049,2026-01-20,233.5,192.5,237.5,203.18,14.93,221.82,226.5,237.5,244.62,target,1.71,target,1.71,target,4.76,target,4.76
6415,2022-11-28,478.5,375.5,535.0,450.07,6.32,454.57,454.57,535.0,551.05,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
6415,2023-11-07,316.0,271.0,342.0,299.75,5.42,300.2,300.2,342.0,352.26,target,8.23,target,8.23,target,11.47,target,11.47
6415,2024-05-07,410.0,319.0,438.0,380.18,7.85,389.5,389.5,438.0,451.14,target,6.83,target,6.83,target,10.03,target,10.03
6415,2024-10-07,557.0,388.0,557.0,442.2,25.96,529.15,540.29,601.56,619.61,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
6415,2025-02-26,448.5,354.0,478.0,409.45,9.54,426.07,426.07,478.0,492.34,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
6415,2025-04-14,426.0,317.5,478.0,409.6,4.0,404.7,391.92,478.0,478.0,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
6415,2026-01-19,238.5,183.5,241.5,208.22,14.54,226.57,231.34,241.5,248.75,target,1.26,target,1.26,target,4.3,target,4.3
3653,2022-11-24,384.0,341.0,419.0,375.8,2.18,364.8,353.28,419.0,431.57,neither,-2.99,neither,-2.99,neither,-2.99,neither,-2.99
3653,2023-02-07,410.5,360.5,419.0,385.02,6.62,389.97,389.97,419.0,431.57,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
3653,2023-09-07,646.0,572.0,697.0,623.35,3.63,613.7,594.32,697.0,717.91,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
3653,2023-12-07,640.0,562.0,674.0,614.05,4.23,608.0,588.8,674.0,694.22,target,5.31,target,5.31,target,8.47,target,8.47
3653,2025-05-21,1310.0,891.0,1380.0,1122.0,16.76,1244.5,1270.7,1380.0,1421.4,target,5.34,stopped,-3.0,target,8.5,stopped,-3.0
3653,2025-08-19,1660.0,1265.0,1780.0,1446.25,14.78,1577.0,1610.2,1780.0,1833.4,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
3653,2025-11-24,2605.0,1940.0,2680.0,2308.75,12.83,2474.75,2526.85,2680.0,2760.4,target,2.88,target,2.88,target,5.97,target,5.97
3653,2026-02-09,3145.0,2300.0,3175.0,2730.25,15.19,2987.75,3050.65,3175.0,3270.25,target,0.95,target,0.95,target,3.98,target,3.98
3661,2022-08-25,841.0,608.0,939.0,718.2,17.1,798.95,815.77,939.0,967.17,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
3661,2022-11-28,890.0,639.0,1005.0,818.9,8.68,845.5,845.5,1005.0,1035.15,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
3661,2023-02-03,943.0,731.0,960.0,845.05,11.59,895.85,914.71,960.0,988.8,target,1.8,stopped,-3.0,target,4.86,stopped,-3.0
3661,2024-11-22,2355.0,1860.0,2750.0,2231.0,5.56,2237.25,2237.25,2750.0,2832.5,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
3661,2025-05-28,2855.0,2125.0,3165.0,2608.5,9.45,2712.25,2712.25,3165.0,3259.95,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
3661,2026-01-06,3735.0,3000.0,3825.0,3314.0,12.7,3548.25,3622.95,3825.0,3939.75,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
3661,2026-03-02,3440.0,3040.0,3825.0,3338.0,3.06,3268.0,3164.8,3825.0,3939.75,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
3661,2026-04-27,4160.0,2480.0,4380.0,3285.75,26.61,3952.0,4035.2,4380.0,4511.4,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
6669,2022-08-29,763.0,662.0,918.0,741.15,2.95,724.85,701.96,918.0,945.54,stopped,-5.0,neither,3.01,stopped,-5.0,neither,3.01
6669,2022-11-17,868.0,610.0,878.0,774.6,12.06,824.6,841.96,878.0,904.34,target,1.15,target,1.15,target,4.19,target,4.19
6669,2023-03-01,940.0,750.0,998.0,844.9,11.26,893.0,911.8,998.0,1027.94,target,6.17,stopped,-3.0,target,9.36,stopped,-3.0
6669,2023-10-27,1645.0,1425.0,1875.0,1579.25,4.16,1562.75,1513.4,1875.0,1931.25,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
6669,2024-10-24,1985.0,1700.0,2205.0,1871.0,6.09,1885.75,1885.75,2205.0,2271.15,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
6669,2025-05-09,2200.0,1705.0,2300.0,1948.25,12.92,2090.0,2134.0,2300.0,2369.0,target,4.55,target,4.55,target,7.68,target,7.68
6669,2026-04-28,4800.0,3290.0,5045.0,3871.25,23.99,4560.0,4656.0,5045.0,5196.35,target,5.1,stopped,-3.0,target,8.26,stopped,-3.0
2360,2022-11-23,185.0,168.0,208.5,183.35,0.9,175.75,170.2,208.5,214.75,stopped,-5.0,neither,-4.05,stopped,-5.0,neither,-4.05
2360,2023-01-13,186.5,173.5,206.0,183.65,1.55,177.17,171.58,206.0,212.18,neither,4.56,neither,4.56,neither,4.56,neither,4.56
2360,2023-02-02,191.5,177.0,206.0,185.2,3.4,181.92,176.18,206.0,212.18,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
2360,2023-05-09,190.5,172.0,198.0,181.38,5.03,180.97,180.97,198.0,203.94,target,3.94,target,3.94,target,7.06,target,7.06
2360,2024-01-18,214.0,203.0,234.0,212.43,0.74,203.3,196.88,234.0,241.02,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
2360,2024-02-23,239.0,195.0,251.0,212.07,12.7,227.05,231.83,251.0,258.53,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
2360,2024-09-02,332.0,255.0,345.5,312.18,6.35,315.4,315.4,345.5,355.87,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2360,2025-05-19,329.0,255.0,354.0,304.93,7.9,312.55,312.55,354.0,364.62,target,7.6,target,7.6,neither,8.51,neither,8.51
2059,2023-02-23,404.0,385.5,427.5,398.9,1.28,379.72,371.68,427.5,440.32,stopped,-6.01,stopped,-8.0,stopped,-6.01,stopped,-8.0
2059,2023-04-20,423.0,371.0,435.5,395.38,6.99,401.85,401.85,435.5,448.56,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2059,2023-11-29,880.0,698.0,941.0,836.65,5.18,836.0,836.0,941.0,969.23,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2059,2024-07-05,1375.0,1140.0,1375.0,1225.75,12.18,1306.25,1333.75,1485.0,1529.55,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
2059,2024-11-07,1430.0,1025.0,1430.0,1190.75,20.09,1358.5,1387.1,1544.4,1590.73,stopped,-5.0,stopped,-3.0,stopped,-5.0,stopped,-3.0
2059,2025-02-12,1655.0,1335.0,1665.0,1472.0,12.43,1572.25,1605.35,1665.0,1714.95,target,0.6,target,0.6,target,3.62,target,3.62
2059,2025-05-16,2020.0,1570.0,2085.0,1813.75,11.37,1919.0,1959.4,2085.0,2147.55,target,3.22,target,3.22,target,6.31,target,6.31
2059,2026-03-26,3615.0,2925.0,3835.0,3356.0,7.72,3434.25,3434.25,3835.0,3950.05,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2474,2022-11-17,187.5,160.0,189.0,174.05,7.73,178.12,178.12,189.0,194.67,stopped,-5.0,stopped,-5.0,stopped,-5.0,stopped,-5.0
2474,2023-02-07,186.5,167.5,189.0,176.85,5.46,177.17,177.17,189.0,194.67,target,1.34,target,1.34,neither,-0.54,neither,-0.54
2474,2023-05-30,188.5,180.0,191.5,185.93,1.38,177.3,173.42,191.5,197.25,target,1.59,target,1.59,neither,-4.77,neither,-4.77
2474,2023-09-15,182.0,165.5,192.0,176.57,3.07,172.9,167.44,192.0,197.76,neither,1.37,neither,1.37,neither,1.37,neither,1.37
2474,2024-08-26,235.5,206.0,240.0,225.22,4.56,223.72,216.66,240.0,247.2,target,1.91,target,1.91,neither,-0.42,neither,-0.42
2474,2025-02-07,199.5,193.0,233.0,197.65,0.94,190.1,183.54,233.0,239.99,neither,3.51,neither,3.51,neither,3.51,neither,3.51
2474,2025-06-26,211.5,205.0,228.5,210.97,0.25,201.93,194.58,228.5,228.5,stopped,-4.52,neither,1.65,stopped,-4.52,neither,1.65
2474,2025-08-05,217.5,205.5,228.5,212.8,2.21,206.62,200.1,228.5,235.36,stopped,-5.0,stopped,-8.0,stopped,-5.0,stopped,-8.0
2474,2025-11-05,201.0,176.0,216.0,191.2,5.13,190.95,190.95,216.0,222.48,neither,1.49,neither,1.49,neither,1.49,neither,1.49
2474,2026-01-12,206.5,183.0,213.0,200.3,3.1,196.17,189.98,213.0,219.39,target,3.15,target,3.15,stopped,-5.0,neither,-5.33
2474,2026-04-22,210.5,184.0,227.0,195.78,7.52,199.97,199.97,227.0,233.81,target,7.84,target,7.84,target,11.07,target,11.07
